mean_rvalues,min_rvalues,max_rvalues,std_rvalues,median_rvalues,power,mean,mean_max,mean_min,mean_median,mean_std,max_min,min_min,max_max,min_max,min_std,max_std,sdNN,meanNN,CVSD,cvNN,RMSSD,medianNN,madNN,mcvNN,pNN50,pNN20
618.8817184014998,488.53082979963625,886.5846200437326,69.45494733270975,617.8952694388144,19506.958294866097,3.917567480673681,186.7669608460374,-177.5720684109526,-5.594734791144809,63.27225229601538,488.53082979963625,-507.6426275223848,886.5846200437326,-55.85522796943505,20.989241746575093,261.7327863681779,59.33692139697038,400.90909090909093,0.17577181248506932,0.14800592638700094,70.46851755083235,385.0,39.53599999999999,0.10269090909090905,31.818181818181817,62.121212121212125
282.02728618612934,154.92776905963927,479.3897946369336,51.70142818256497,283.87892126250955,9677.141914893447,-1.3405590336054833,131.06894041852672,-124.89620116923183,-1.0280622780314748,36.009349063878936,154.92776905963927,-500.073249774112,479.3897946369336,-21.281029019907674,16.251159432171352,104.00465643367292,108.61648045567459,922.9885057471265,0.15123400695526656,0.117679125773894,139.58725009779204,940.0,19.768000000000054,0.02102978723404261,10.344827586206897,15.517241379310345
697.2772293915962,564.1677769375626,802.3703907313002,42.258707376226276,694.9733607912472,15496.435000945188,1.02031024179332,82.56471526035708,-69.15843395732799,1.4378357850782861,26.466086297357478,564.1677769375626,-295.2476752536195,802.3703907313002,-126.98843084645038,10.565374467146672,57.66292799641161,111.35893509426427,853.8709677419357,0.2221230468811873,0.13041658435671294,189.66442099822677,840.0,29.651999999999997,0.0353,58.06451612903226,58.06451612903226
382.76877083662043,318.2203361998496,493.3242394711545,56.426920174345646,378.15469872881454,5250.744049271304,-1.773151148583171,58.28135934822477,-64.85777630231236,-0.8419236259322164,33.36427361355901,318.2203361998496,-300.0912916744392,493.3242394711545,-95.2309564729669,5.717722811265245,93.98876252718665,15.729189661499007,871.3333333333334,0.023478644018773212,0.018051862656655326,20.45772515502439,873.3333333333334,14.825999999999999,0.016976335877862594,0.0,40.0
390.53943253654325,174.8169694226193,512.9254610716046,59.07002222332225,399.2494560374978,4737.937235867521,0.19467690513905483,67.04513744745977,-62.281125825074476,0.4030955778885278,24.46562662178871,174.8169694226193,-283.78031468635066,512.9254610716046,-68.73426227414052,13.77265519285003,59.070022223322255,71.14143387460778,757.8632478632479,0.1595490162894516,0.09387106984695061,120.91633567851004,756.6666666666667,9.884000000000112,0.013062555066079442,7.6923076923076925,17.94871794871795
427.9843195994695,296.4852040344084,698.0457252735025,63.41063915791518,429.90754362233207,7600.961576531219,0.19488186039522964,90.38245961411745,-87.57572785893522,0.7415508128015448,29.240293085684026,296.4852040344084,-466.35563839485343,698.0457252735025,-122.15838184097764,14.431911322482911,66.27634818765408,17.4010785406101,715.9649122807018,0.021417413678225233,0.02430437335983278,15.334116705410032,718.3333333333333,7.413000000000168,0.010319721577726454,2.631578947368421,2.631578947368421
162.42947089818728,114.17886790473999,188.0387086425424,19.14479187843703,166.8544955412161,4482.395025478696,-1.3489838498418842,24.22547567029854,-28.560297287260678,-0.9969661473009078,12.764075854250773,114.17886790473999,-489.57058459429754,188.0387086425424,-332.04329906828104,5.197032471367219,56.89789971296939,21.996401633496273,985.3703703703704,0.02696290386346467,0.02232297854179287,26.568446566202876,986.6666666666666,29.651999999999997,0.030052702702702702,0.0,44.44444444444444
892.2999894895955,796.1354861485597,982.5771389124327,33.24485437842074,886.1073314933597,19127.386357540847,1.612238589110237,37.684258234823076,-33.41009904789751,1.5342734746332807,13.09689416765175,796.1354861485597,-267.1722273444051,982.5771389124327,-212.92460255737035,3.5324801477826457,78.24300938451374,36.5914914637187,871.3756613756614,0.02040453798302897,0.04199278575895825,17.78001778002667,870.0,34.59399999999989,0.03976321839080447,0.0,19.047619047619047
587.586751775048,454.77031839076596,645.9072422780163,37.84194196459148,585.7286776624533,7926.334611526035,4.755367194942337,26.070381310424107,-19.579360417045017,4.729877827253804,11.617248842224077,454.77031839076596,-439.7095580712201,645.9072422780163,-330.1719482097388,3.46102536630286,62.79427945302487,46.70813453403841,1188.030303030303,0.02608434251298318,0.039315608713767825,30.988989340045624,1190.0,59.303999999999995,0.049835294117647054,9.090909090909092,40.909090909090914
528.3486625049238,364.23584153351527,645.9484414326022,71.2735993454687,531.1497106570413,18518.389758599973,3.205718612109275,107.29010901858658,-87.96550960316009,-0.6401845332854054,41.78414010799848,364.23584153351527,-550.8092614699982,645.9484414326022,-292.59663638071834,17.20659234385275,216.80384366196358,92.95245264030167,480.5084745762711,0.2813131794945732,0.19344602136782363,135.1733667571381,466.6666666666667,113.66600000000003,0.24357000000000004,67.79661016949152,84.7457627118644
512.9462098603354,272.5506245139309,982.1255951962349,114.72771092748671,502.68336448832406,12558.0875293074,1.3939099618213557,186.4957700206521,-158.75589924289878,0.18999838244732428,56.336256498283454,272.5506245139309,-825.4813440997061,982.1255951962349,-52.45407325636289,21.123647621588105,172.4239443871825,165.1944460158033,712.8070175438596,0.3033494762923747,0.23175199170319438,216.22963546945934,723.3333333333334,29.652000000000083,0.04099354838709689,26.31578947368421,31.57894736842105
466.14830111666527,321.1767128149748,534.4960714072326,39.5456780104219,472.13513156026846,6350.703729307652,0.1333215663530794,24.58841735056442,-24.898490040661635,0.17962822484306398,9.279912012988095,321.1767128149748,-328.563776834459,534.4960714072326,-187.9613985726986,3.6957695562551907,57.91086787187948,37.565183143929445,674.1269841269841,0.030740800138084372,0.05572419444472699,20.723202886737194,670.0,24.709999999999944,0.03688059701492529,2.380952380952381,25.0
765.3176255666347,477.8132851649018,1027.7772504247391,218.95720096877082,755.3260654725698,27218.97457135999,-0.07354336580114812,75.12085888016446,-71.31391993266587,0.4214119827574559,47.64174925617676,477.8132851649018,-478.1112993287245,1027.7772504247391,-286.17088904995717,8.416177481624715,275.89248792398143,283.67469961338986,803.8095238095237,0.692688536159387,0.3529128371967528,556.789642398593,543.3333333333334,34.59400000000006,0.06366993865030685,97.14285714285714,97.14285714285714
363.62283868768793,318.2561563862559,425.04652395385904,27.347897734534182,355.6484629945458,4640.057675006532,1.5868992904717458,24.32209370401901,-22.645402868615495,1.5668896251858713,9.972785441992237,318.2561563862559,-370.7684779858128,425.04652395385904,-285.40456587587624,4.470910027641283,33.83223541545419,51.80572400216596,982.3809523809523,0.025383363093464843,0.052734862047769525,24.936132410389508,975.0,64.24599999999997,0.0658933333333333,10.714285714285714,28.57142857142857
564.3936033150152,383.2018567579006,631.8874364510128,43.504490114313505,566.4660495830059,9995.044394999899,0.3500052454349221,44.19057083441099,-42.24488298642336,0.12775040135842203,18.67461240298574,383.2018567579006,-334.8917307616942,631.8874364510128,-151.53685042087162,9.584073931530378,67.69338110770127,129.2813524494855,689.9166666666667,0.25723796861088166,0.1873869101816434,177.47276184412414,690.0,123.54999999999997,0.1790579710144927,72.5,87.5
186.31140741746742,23.860911018402174,570.9677510266675,124.44693960860347,144.4710658300036,14204.939801066783,1.1079371793527455,286.37861922285464,-290.4839136101707,4.885462498340472,97.21243928075351,23.860911018402174,-671.8215519530095,1106.926453200261,63.173219013385165,38.493480706548276,192.6202214444726,366.4112314379258,725.7657657657659,0.7193453388842984,0.5048615527508659,522.0762207253972,693.3333333333334,321.2299999999999,0.46331249999999985,91.8918918918919,94.5945945945946
1055.1533811737497,262.2397874831164,1352.7422095961954,144.10033905907116,1064.6326178146776,40798.70424736458,-0.3731515451710898,187.39757038749045,-197.9900869479283,1.1367505753906813,54.294775151318696,262.2397874831164,-642.3770454311692,1352.7422095961954,-207.74337481638423,24.039544160634545,150.91008324291946,120.85680990468697,593.1541218637993,0.2856899049407089,0.20375279450968434,169.45814469045848,573.3333333333334,128.49200000000002,0.2241139534883721,78.49462365591397,92.47311827956989
401.60203919120295,332.42051914210504,451.5878913547954,25.264340531205143,404.1842000428888,3615.8733704339998,3.820340948866173,34.65104240268181,-23.19332483518086,3.5409881658263633,13.4516116446035,332.42051914210504,-296.83118543812503,451.5878913547954,-145.94530427461876,5.0539647379852175,53.71316482449398,25.165636954173916,1239.8484848484848,0.015851191484514946,0.020297348637119378,19.65307574511906,1238.3333333333333,22.238999999999997,0.017958815612382235,4.545454545454546,13.636363636363635
730.6831330868374,485.4311861949508,950.9252264470674,97.57335981297362,761.0553638030817,13238.480972657338,5.132164667345003,132.61191121622858,-109.90165874660559,5.70794113185932,45.22007425554654,485.4311861949508,-776.5870487523823,950.9252264470674,-118.73888866246658,15.879335375143489,126.21998986374918,129.96732002124332,1068.8461538461538,0.16767780267144675,0.12159590933977425,179.22177447075018,1050.0,81.54299999999999,0.07765999999999999,50.0,76.92307692307693
515.9388981998393,376.29734509547416,580.0444963627698,35.03965484535999,516.9854563588499,7603.508253700008,1.1904278438315923,135.79579491438076,-121.40472376747302,1.6260282874215566,34.86433219983595,376.29734509547416,-556.0005646195614,580.0444963627698,14.62376927964003,11.51694521599599,126.66324062543309,326.66091751508856,977.6969696969695,0.4500242786807221,0.33411264189182754,439.98737355620653,1150.0,256.98399999999987,0.22346434782608685,70.9090909090909,81.81818181818183
345.08115614659744,251.29381051493095,821.8486545097293,95.79813850686556,334.9861349562826,17495.909552733254,-2.034934148046833,153.2330871433505,-195.6324463889314,-1.3279643966697474,59.752425053221685,251.29381051493095,-994.7669160164983,821.8486545097293,-46.44592372549482,13.866543266920694,210.87666156417973,24.807584948394844,990.6172839506173,0.039611227535858676,0.025042552103937965,39.23956663552222,990.0,9.884000000000112,0.009983838383838498,14.814814814814813,18.51851851851852
171.31860735170224,61.28019448964293,492.7804699397934,77.24370954141088,148.75769118190493,2504.429211534173,-0.3263490460965993,121.75229603374383,-101.30621842354537,-0.5174782344031443,31.802610798239474,61.28019448964293,-306.6791815775184,492.7804699397934,-25.03622784245287,15.008284638836761,91.39652394790465,144.36633690658087,696.5020576131687,0.2492247535768195,0.20727338179201862,173.58555367438973,703.3333333333334,54.36200000000011,0.07729194312796224,37.03703703703704,58.0246913580247
1026.7676208460175,887.2275820587691,1085.8450683648048,49.28272894229144,1040.8627623321222,47262.91668262578,0.9936482271944391,36.50848588682971,-32.87112971523545,0.01079782367417263,17.15731610428734,887.2275820587691,-754.5240741143347,1085.8450683648048,-630.8082153853837,4.419040971542793,78.63070684583016,46.143767854694715,876.7741935483872,0.028694680318087945,0.052629021467826935,25.158755195020337,890.0,34.59400000000006,0.03886966292134838,0.0,48.38709677419355
319.2738501404017,10.764863549825424,510.8967753092744,73.91490838302757,328.02346144792443,16004.785433019872,0.9879428735802079,165.2214052067546,-170.020208958143,1.129614099238169,54.36216004991478,114.04903561524564,-474.1526100704708,510.8967753092744,6.659207324704973,23.95255877894919,119.12407390084665,192.9444318021146,820.625,0.3429529577883637,0.23511888109930187,281.435770985076,853.3333333333334,46.94899999999994,0.05501835937499993,56.25,65.625
898.6076688747726,829.4964749006151,959.608433340573,25.89250483346465,897.173773436064,19589.352005271245,3.625953615229445,51.720116037091714,-34.63352211002095,3.5648524067254956,15.81346385433473,829.4964749006151,-249.5407307820841,959.608433340573,-153.56187574122907,7.457104839603781,76.44765341708751,21.421268596871656,817.5333333333333,0.03498714464575485,0.026202318270657658,28.603156986059446,811.6666666666667,24.70999999999986,0.030443531827515222,8.0,44.0
541.6964278927362,335.67387307609545,717.3954795103037,80.69248875087881,542.1557227391181,8539.670616729116,0.593071696371553,64.95733313439806,-63.64162550021724,0.652205869682672,27.59332650385464,335.67387307609545,-358.05559144874525,717.3954795103037,-55.865193851653245,14.244653452774175,85.5134617919846,34.662909669854095,712.8070175438597,0.03620651191446512,0.04862874356834072,25.808255773416104,706.6666666666666,39.535999999999945,0.05594716981132068,0.0,47.368421052631575
140.53348156617034,78.64881148609811,242.83572970357062,41.7944262799752,132.99375255240042,4921.47558254313,-1.8545397171862723,113.07825352410255,-154.32998429520526,-1.3997656626918873,54.33497961782256,78.64881148609811,-500.7888941920571,242.83572970357062,29.42975757712968,18.280511309336447,214.9144011791808,130.759925248905,932.9411764705883,0.1482632154313949,0.1401588101659133,138.32085863187783,951.6666666666667,74.13,0.07789492119089315,52.94117647058824,79.41176470588235
439.01688270191386,250.13648556916573,544.7426339408955,46.8740938577617,439.2973666561361,12723.468819952237,-5.152646280125835,86.74045704160406,-100.19609241571791,-4.644600953153432,34.62197353266252,250.13648556916573,-376.0280904078429,544.7426339408955,-71.98096969873853,7.019491906266183,98.73947388356993,369.3893621665819,1073.5714285714284,0.46788106769901117,0.34407525418044893,502.30374625115263,1006.6666666666667,49.42000000000005,0.049092715231788125,32.142857142857146,53.57142857142857
1247.2499792501558,979.147963038306,1341.319316886722,61.16244108604865,1248.0363270116336,43215.056295403105,3.810216341479482,88.92687879804443,-55.08743121104998,2.917453907884837,26.528432917635442,979.147963038306,-384.93572255716435,1341.319316886722,-192.65139793676394,7.424373747960932,103.21213808377748,29.46667527255637,741.7117117117116,0.01729242747004988,0.0397279358101999,12.825995978461318,743.3333333333333,34.59399999999989,0.046539013452914654,0.0,5.405405405405405
1274.989420157051,1104.8102122672997,1336.0972455987476,47.684090941891796,1289.849629252417,38333.55779805122,4.47181664002187,74.17188334070933,-62.52807938137169,4.036842210861423,26.582388675670487,1104.8102122672997,-503.6856181733718,1336.0972455987476,-323.8500852822951,12.676771363026608,92.3807925933866,17.032598968138352,917.3737373737374,0.025685125083393365,0.01856669563802793,23.5628591926645,920.0,9.883999999999943,0.010743478260869504,0.0,42.42424242424242
207.8318640431949,163.7851328195139,250.9359441808701,18.6863487059306,206.33181433777335,25495.45576590605,-1.3892951918661396,114.15856812262092,-146.79778594598963,-1.1456995525739864,35.221079013059594,163.7851328195139,-743.7940132932779,250.9359441808701,-85.19277458640707,11.453150279174777,142.17716775715323,5.102996981750088,314.28030303030306,0.02695691030147373,0.016237088142485517,8.472025938307862,313.33333333333337,0.0,0.0,0.0,4.545454545454546
734.9138129329723,660.4494038855364,819.3340376172441,34.00194293832661,739.8629116836552,15500.21674041533,2.622475963009575,74.4665702185076,-87.3969181002323,3.095814104510973,29.645658565060053,660.4494038855364,-695.8088178040974,819.3340376172441,-102.09554710508304,9.88072005720796,110.61328723501316,11.513977791702295,834.7916666666666,0.010828971651601292,0.013792636236628655,9.039935293326328,833.3333333333334,12.355000000000055,0.014826000000000067,0.0,6.25
926.2067055646962,704.8314121740312,1007.3938187196478,75.70559997883635,948.7613934200414,23211.249525716135,1.2218911020274204,66.12723419599926,-55.774485068102294,0.6922134198768933,29.81759816412281,704.8314121740312,-464.8192423164635,1007.3938187196478,-211.25487000142473,13.395110918920137,112.91054928353567,12.71169939808605,705.3333333333334,0.01406472229003487,0.018022258125830883,9.920317455237928,706.6666666666666,9.884000000000112,0.013986792452830347,0.0,0.0
289.29142177470806,198.71344109406922,340.4011722732464,32.484378885794364,298.12005652511704,20076.33954157571,-1.5081951210968012,159.10369121321636,-183.773876804401,-1.3674392588675481,62.114952838572215,198.71344109406922,-977.624437391007,372.51845425621883,-67.73419638830141,13.993378789701156,290.7103076068086,97.3299176758079,757.8703703703703,0.12609258055724812,0.12842554806337514,95.56183072787739,748.3333333333334,126.021,0.1684022271714922,58.333333333333336,83.33333333333334
450.82734430008253,409.52059722841733,488.32111729443665,22.042931738580958,452.94157884819833,5610.821762762664,1.6116829790007121,36.545878856564826,-33.66317778828337,1.4534386968985131,14.26381534036741,409.52059722841733,-269.82313863886134,488.32111729443665,-196.2878484141225,7.14215012562266,49.30747590995121,73.60311563209783,948.5925925925925,0.050136494495300755,0.07759191480816185,47.559107296801585,946.6666666666666,84.01400000000011,0.08874718309859167,31.11111111111111,60.0
546.9999922253505,299.20464684224527,677.7823926673976,63.07150764727239,551.0228299088527,13047.941555405318,1.6877254661618037,151.48658013175745,-94.70443212513112,-4.249363878757511,50.275273327786394,299.20464684224527,-313.3663707746513,677.7823926673976,-48.917882172499624,18.7148182745713,208.55706814807382,61.650548795716276,411.8627450980392,0.18658156133403,0.1496871215701752,76.84599403571177,403.3333333333333,49.419999999999966,0.12252892561983464,45.588235294117645,75.0
268.02976788134276,238.08901828350977,295.4678909752727,12.284384841440227,267.5411086165072,2881.699891746006,1.0530094326203163,18.417184629687835,-15.55304440310845,1.0542529977515318,6.9363185389224125,238.08901828350977,-154.1536777264108,295.4678909752727,-69.94818143240373,3.6314469412220283,25.34708920215926,34.89647719431867,820.6862745098038,0.06349917583978033,0.04252109274663129,52.11290205439226,823.3333333333334,9.884000000000112,0.012004858299595278,10.294117647058822,23.52941176470588
828.4721830183149,207.55120594378076,914.1936428725307,114.09638775461823,851.049510224222,18449.416327556155,2.7719824815724006,100.3587139595599,-91.73907210110545,1.6606738620272568,32.959500090037174,207.55120594378076,-852.717971053004,914.1936428725307,-136.08605641419595,13.046016056613265,114.0963877546182,205.60557092075788,902.2222222222223,0.3445572354296331,0.22788794806487941,310.867194632069,941.6666666666667,138.37599999999998,0.14694796460176987,55.55555555555556,80.55555555555556
401.4139245671126,349.9794121532264,468.34418947904237,21.689511496142188,400.6448653735289,4283.684722646736,1.2561358182433813,27.501689658550944,-26.8891897160388,1.3301019410853077,11.534959429814242,349.9794121532264,-145.63803234827637,468.34418947904237,-91.0041209788717,4.620569398692664,32.23289237670767,17.7661999336466,965.0000000000001,0.019047637986839477,0.018410569879426526,18.380970657300097,966.6666666666666,19.767999999999887,0.020449655172413678,0.0,28.57142857142857
495.9237174035369,321.4301880033177,539.0555185419213,49.342650241418355,511.68267254270216,6226.094572675447,1.3384898075230887,21.340273328894984,-17.05812249942252,1.3046186633655137,8.480385803720447,321.4301880033177,-247.31972424490777,539.0555185419213,-141.23561058494002,2.2234822049538545,50.14820003197801,22.398292383204172,843.3333333333333,0.024712538791303498,0.026559239980084002,20.840907713999282,843.3333333333333,24.71000000000011,0.02930039525691713,0.0,29.411764705882355
1149.7837963650645,1081.4266394959684,1197.9658173007729,38.840514216890114,1152.1752646973796,29204.570993841466,3.2976728932379604,47.18867100874863,-41.282189010721915,3.8359059631887944,24.94467197734731,1081.4266394959684,-342.8924715934687,1197.9658173007729,-254.91273767603104,9.71247637651633,95.23397492490643,20.90543080247421,846.6666666666666,0.018789791421622532,0.0246914537037097,15.908690070307077,848.3333333333333,12.355000000000055,0.014563850687622856,0.0,20.0
512.194838728704,401.3858377683574,627.9166888542071,44.154221638290366,520.3513468295317,20473.08592025786,0.8293437495948202,108.30578128631959,-86.24136279952783,-3.7678371815307137,38.178425122224105,401.3858377683574,-575.3692734212957,628.010184169707,-369.3806483367058,13.615729263575108,226.1444081524957,81.68251955721203,450.05464480874315,0.1934077364935488,0.18149467070143033,87.0440501508671,423.3333333333333,54.36200000000002,0.12841417322834653,37.704918032786885,62.295081967213115
650.5413339031355,544.6521989727264,733.5847564716731,33.13280313146393,654.278187753064,10846.971251203138,0.10588191255718726,45.309606056121446,-51.85654503783507,0.4010284802386674,16.83124610388884,544.6521989727264,-519.9170087552761,733.5847564716731,-322.8093255876512,8.045503786181348,75.21041178416745,22.646803559687225,819.1787439613527,0.013129924930967549,0.027645741209266116,10.755755413256846,816.6666666666666,19.768000000000054,0.024205714285714355,0.0,2.898550724637681
463.9094951056561,82.44163261877027,771.0831497616587,120.18093125817572,479.9076335511274,13523.645412606465,1.1615032766091216,339.4098585720953,-379.3606957189653,1.9104170513930228,122.86890767080301,82.44163261877027,-773.51387622976,771.0831497616587,45.2413256549819,63.073718762001896,214.42322653556292,334.910136085838,817.1428571428571,0.45004338480241246,0.4098550616435081,367.7497372956856,970.0,44.477999999999994,0.04585360824742268,37.142857142857146,45.714285714285715
511.35177641975343,471.45630595989047,551.9976702069777,21.766887272185425,512.9795035567838,6166.052563968457,3.0926531520960117,29.444635144073263,-23.655681193656264,3.2620286347060192,12.117569705065474,471.45630595989047,-264.75302556076923,551.9976702069777,-175.75456418737332,4.323905809857306,51.232371067838024,18.416980892241423,1080.4,0.026882071707202543,0.01704644658667292,29.04339027246163,1076.6666666666667,19.768000000000225,0.01836037151702807,0.0,60.0
487.5722627886739,393.9378494240876,582.0389788814813,46.13946761289903,485.5754680680326,9190.06933001531,0.6547239900210771,34.11262743563735,-31.883369736602486,0.4958281068094627,14.049889236515087,393.9378494240876,-270.4778606384827,582.0389788814813,-123.46357318887605,6.976507439991794,50.78945033586414,23.72156640512412,708.4684684684686,0.018836268630475578,0.03348288238770062,13.34490238829369,706.6666666666666,29.651999999999997,0.041960377358490564,0.0,10.81081081081081
353.7982284912115,251.74571564799197,547.7562101514851,51.35333593755055,354.1365797558791,6187.033292240227,0.3493776682055563,80.76660224479944,-84.42618339875597,0.9551924086928445,26.229344998565548,251.74571564799197,-450.82967368582575,547.7562101514851,-18.456563109919617,9.291182418898764,85.86786288126586,74.11650993145747,600.6201550387597,0.15087179548389995,0.12339997136239048,90.61664119451603,610.0,44.477999999999994,0.07291475409836065,11.627906976744185,41.86046511627907
821.9537163126402,554.4655665657647,905.6900630284351,58.108551149960235,828.0624414240242,16347.473577005509,2.4858293106509266,72.4360620178718,-61.65965052024015,2.1578550145605004,24.38223712718931,554.4655665657647,-352.5893160975916,905.6900630284351,-207.50682651272706,7.0467537515287,64.17791640448914,20.603909162994643,944.2528735632185,0.01345887064454892,0.02182032985003693,12.708577281030966,936.6666666666666,14.825999999999999,0.015828469750889678,0.0,3.4482758620689653
1425.6016108883496,519.4719340157892,1955.6245406479045,534.0676956829061,1716.0354158217433,85368.99157860322,6.056247996579542,201.96954807309092,-169.2492892468764,-1.867294517244998,105.24294992284635,519.4719340157892,-1145.1972772706529,1955.6245406479045,-342.1460009995913,15.628466904271246,534.0676956829061,217.68595701341593,676.2869198312236,0.6169453862653287,0.32188402677925865,417.2320949814636,683.3333333333334,336.05600000000004,0.49178926829268294,68.35443037974683,74.68354430379746
518.3848036624298,406.3634293650133,577.6210990049527,40.59516063999781,525.5224033143417,5674.370780269314,1.0464116396746876,33.36743175545888,-34.31602641240081,1.0231787680800148,16.23599846865913,406.3634293650133,-193.32425176127202,577.6210990049527,-94.97831821421478,7.640512954020122,49.87244086271164,48.04050893979836,933.888888888889,0.04597521850271591,0.051441354010491984,42.93574572392525,941.6666666666667,42.00700000000014,0.04460920353982315,12.5,37.5
583.2779568840456,438.6922374913364,664.5018906322287,41.03430759253983,583.7955934110181,9303.753753878755,2.076399212142865,60.96067378989691,-53.235308374549795,1.4043576594189464,21.9516487546606,438.6922374913364,-384.6515633703811,664.5018906322287,-174.34825720954362,11.794900885437782,64.22207161383184,13.963598349030478,853.3333333333333,0.0095425633544129,0.016363591815270095,8.142987395765674,856.6666666666667,14.825999999999999,0.017306614785992214,0.0,0.0
234.9131794599004,179.42721988880137,325.2623461597979,34.81048287548955,227.22569291592436,2366.1994063723223,0.6851823381001146,28.70136756449183,-28.246124466735168,0.6689552969605425,11.442963215463735,179.42721988880137,-103.60194747007242,325.2623461597979,-46.53821405533097,1.9332502264689515,70.19665690622,43.17334388059788,707.7777777777777,0.10655732695692952,0.060998445043230924,75.41890807951566,710.0,4.942000000000056,0.006960563380281769,7.6923076923076925,15.384615384615385
