mean_rvalues,min_rvalues,max_rvalues,std_rvalues,median_rvalues,power,mean,mean_max,mean_min,mean_median,mean_std,max_min,min_min,max_max,min_max,min_std,max_std,sdNN,meanNN,CVSD,cvNN,RMSSD,medianNN,madNN,mcvNN,pNN50,pNN20,ULF,VLF,LF,HF,VHF,Total,extra1,extra2,extra3,extra4,extra5,corr_max,corr_min,corr1,corr2,corr3
618.8817184014998,488.53082979963625,886.5846200437326,69.45494733270975,617.8952694388144,19506.958294866097,3.917567480673681,186.7669608460374,-177.5720684109526,-5.594734791144809,63.27225229601538,488.53082979963625,-507.6426275223848,886.5846200437326,-55.85522796943505,20.989241746575093,261.7327863681779,59.33692139697038,400.90909090909093,0.17577181248506932,0.14800592638700094,70.46851755083235,385.0,39.53599999999999,0.10269090909090905,31.818181818181817,62.121212121212125,0.0,10113.819046401692,6443.29662822175,0.15011363977228318,2.5265384242210327e-11,18175.432714405793,0.999976702897411,2.3297102589058587e-05,42922.79261229021,8.25915080708387e-06,8.25915080708387e-06,2292371.080375076,-714162.9344002636,-0.036807398171135305,0.03552747906964766,-0.001354135212244125
282.02728618612934,154.92776905963927,479.3897946369336,51.70142818256497,283.87892126250955,9677.141914893447,-1.3405590336054833,131.06894041852672,-124.89620116923183,-1.0280622780314748,36.009349063878936,154.92776905963927,-500.073249774112,479.3897946369336,-21.281029019907674,16.251159432171352,104.00465643367292,108.61648045567459,922.9885057471265,0.15123400695526656,0.117679125773894,139.58725009779204,940.0,19.768000000000054,0.02102978723404261,10.344827586206897,15.517241379310345,0.0,3808.210825026336,3533.583045021259,0.039215997767564306,1.9074296020417354e-10,8216.442581988045,0.9999889020402094,1.1097959790488525e-05,90105.65193228102,4.772868230532396e-06,4.772868230532396e-06,1320137.5304908454,-338686.97723573964,0.04282335435462864,0.014697656256338877,-0.00704035401323239
697.2772293915962,564.1677769375626,802.3703907313002,42.258707376226276,694.9733607912472,15496.435000945188,1.02031024179332,82.56471526035708,-69.15843395732799,1.4378357850782861,26.466086297357478,564.1677769375626,-295.2476752536195,802.3703907313002,-126.98843084645038,10.565374467146672,57.66292799641161,111.35893509426427,853.8709677419357,0.2221230468811873,0.13041658435671294,189.66442099822677,840.0,29.651999999999997,0.0353,58.06451612903226,58.06451612903226,0.0,16854.73687149789,8542.664795474284,0.1189150043464285,2.306911497723195e-10,28528.229786205375,0.9999860800637852,1.3919936214768804e-05,71838.40964751101,4.168327486058354e-06,4.168327486058354e-06,3522184.964544527,-1449456.4577010926,0.002638104748598638,0.03510392417218603,-0.003281088795685436
382.76877083662043,318.2203361998496,493.3242394711545,56.426920174345646,378.15469872881454,5250.744049271304,-1.773151148583171,58.28135934822477,-64.85777630231236,-0.8419236259322164,33.36427361355901,318.2203361998496,-300.0912916744392,493.3242394711545,-95.2309564729669,5.717722811265245,93.98876252718665,15.729189661499007,871.3333333333334,0.023478644018773212,0.018051862656655326,20.45772515502439,873.3333333333334,14.825999999999999,0.016976335877862594,0.0,40.0,0.0,5358.101775144062,2031.9054575792206,0.03295196613742999,2.2715652861730704e-10,8004.877070525677,0.9999837829896897,1.621701031026965e-05,61662.64705131474,4.116486217978367e-06,4.116486217978367e-06,991686.3881672365,-383156.4215952729,0.06348535092810766,0.026734463116720005,-0.004649460926350125
390.53943253654325,174.8169694226193,512.9254610716046,59.07002222332225,399.2494560374978,4737.937235867521,0.19467690513905483,67.04513744745977,-62.281125825074476,0.4030955778885278,24.46562662178871,174.8169694226193,-283.78031468635066,512.9254610716046,-68.73426227414052,13.77265519285003,59.070022223322255,71.14143387460778,757.8632478632479,0.1595490162894516,0.09387106984695061,120.91633567851004,756.6666666666667,9.884000000000112,0.013062555066079442,7.6923076923076925,17.94871794871795,0.0,3851.1299793624103,3175.1969075522397,0.027078116047633962,3.8214589413560375e-11,7907.00245245653,0.9999914720611303,8.527938869778615e-06,117260.62854471306,3.4245741303926614e-06,3.4245741303926614e-06,939954.0422751979,-360403.91603940417,0.09634831516123683,-0.027787469627583546,-0.005519438099875147
427.9843195994695,296.4852040344084,698.0457252735025,63.41063915791518,429.90754362233207,7600.961576531219,0.19488186039522964,90.38245961411745,-87.57572785893522,0.7415508128015448,29.240293085684026,296.4852040344084,-466.35563839485343,698.0457252735025,-122.15838184097764,14.431911322482911,66.27634818765408,17.4010785406101,715.9649122807018,0.021417413678225233,0.02430437335983278,15.334116705410032,718.3333333333333,7.413000000000168,0.010319721577726454,2.631578947368421,2.631578947368421,0.0,4275.980515921094,5973.996835077628,0.011169781464739273,6.296601134038758e-10,11618.99837313427,0.9999981302700874,1.8697299125903552e-06,534835.6056863172,9.613377251662511e-07,9.613377251662511e-07,1446808.4817714253,-642047.9722921763,0.07649892473040779,0.03527365770370379,-0.012245948573818199
162.42947089818728,114.17886790473999,188.0387086425424,19.14479187843703,166.8544955412161,4482.395025478696,-1.3489838498418842,24.22547567029854,-28.560297287260678,-0.9969661473009078,12.764075854250773,114.17886790473999,-489.57058459429754,188.0387086425424,-332.04329906828104,5.197032471367219,56.89789971296939,21.996401633496273,985.3703703703704,0.02696290386346467,0.02232297854179287,26.568446566202876,986.6666666666666,29.651999999999997,0.030052702702702702,0.0,44.44444444444444,0.0,3662.281495739664,2766.441130146453,0.010844914432492818,2.101302828637151e-11,7147.084133929033,0.9999960798472085,3.920152791466455e-06,255091.09798578254,1.5173900613551255e-06,1.5173900613551255e-06,1274666.9671352413,-405375.7867892623,0.03140408004755361,-0.0025637585398456814,-0.020384669708039732
892.2999894895955,796.1354861485597,982.5771389124327,33.24485437842074,886.1073314933597,19127.386357540847,1.612238589110237,37.684258234823076,-33.41009904789751,1.5342734746332807,13.09689416765175,796.1354861485597,-267.1722273444051,982.5771389124327,-212.92460255737035,3.5324801477826457,78.24300938451374,36.5914914637187,871.3756613756614,0.02040453798302897,0.04199278575895825,17.78001778002667,870.0,34.59399999999989,0.03976321839080447,0.0,19.047619047619047,0.0,22571.91954225566,14280.520519714259,0.1635413881321053,1.4388063935166035e-11,41086.2677322202,0.9999885480704263,1.1451929573707046e-05,87320.52896713065,3.980439138399879e-06,3.980439138399879e-06,4933812.346545966,-1969216.4924979992,0.04735917772402152,0.02601643140391217,-0.0022753143823843885
587.586751775048,454.77031839076596,645.9072422780163,37.84194196459148,585.7286776624533,7926.334611526035,4.755367194942337,26.070381310424107,-19.579360417045017,4.729877827253804,11.617248842224077,454.77031839076596,-439.7095580712201,645.9072422780163,-330.1719482097388,3.46102536630286,62.79427945302487,46.70813453403841,1188.030303030303,0.02608434251298318,0.039315608713767825,30.988989340045624,1190.0,59.303999999999995,0.049835294117647054,9.090909090909092,40.909090909090914,0.0,9344.784771692886,10774.56936730129,0.24625362851968974,1.5206467286118026e-09,22966.45759898967,0.9999771454438587,2.2854556141206558e-05,43753.95169634947,1.0722316554840517e-05,1.0722316554840517e-05,2760354.193946373,-1203341.8260272492,-0.018306712408696874,0.0014518827639707502,-0.004290956038133524
528.3486625049238,364.23584153351527,645.9484414326022,71.2735993454687,531.1497106570413,18518.389758599973,3.205718612109275,107.29010901858658,-87.96550960316009,-0.6401845332854054,41.78414010799848,364.23584153351527,-550.8092614699982,645.9484414326022,-292.59663638071834,17.20659234385275,216.80384366196358,92.95245264030167,480.5084745762711,0.2813131794945732,0.19344602136782363,135.1733667571381,466.6666666666667,113.66600000000003,0.24357000000000004,67.79661016949152,84.7457627118644,0.0,10408.037324459408,9763.80664615061,0.011174686626890962,4.332603018810803e-09,23083.867689413353,0.9999988555002938,1.1444997061541594e-06,873743.2173404142,4.840907415188427e-07,4.840907415188427e-07,2578703.582618688,-1178208.0029508104,-0.0027937330945905364,0.026248462730613778,-0.0007477703784551375
512.9462098603354,272.5506245139309,982.1255951962349,114.72771092748671,502.68336448832406,12558.0875293074,1.3939099618213557,186.4957700206521,-158.75589924289878,0.18999838244732428,56.336256498283454,272.5506245139309,-825.4813440997061,982.1255951962349,-52.45407325636289,21.123647621588105,172.4239443871825,165.1944460158033,712.8070175438596,0.3033494762923747,0.23175199170319438,216.22963546945934,723.3333333333334,29.652000000000083,0.04099354838709689,26.31578947368421,31.57894736842105,0.0,8042.159699442827,5542.23748810201,0.007053428154943496,4.396543175473448e-11,15494.68984185903,0.9999987273336458,1.272666354234183e-06,785750.8953596774,4.552158337425124e-07,4.552158337425124e-07,1904670.7326011998,-821166.6569295966,0.05569607885982465,0.06737932421804667,-0.019001866487379993
466.14830111666527,321.1767128149748,534.4960714072326,39.5456780104219,472.13513156026846,6350.703729307652,0.1333215663530794,24.58841735056442,-24.898490040661635,0.17962822484306398,9.279912012988095,321.1767128149748,-328.563776834459,534.4960714072326,-187.9613985726986,3.6957695562551907,57.91086787187948,37.565183143929445,674.1269841269841,0.030740800138084372,0.05572419444472699,20.723202886737194,670.0,24.709999999999944,0.03688059701492529,2.380952380952381,25.0,0.0,3464.3905030511537,6340.086171892423,0.28440486377223495,1.0574905658896634e-10,10736.734387919565,0.9999551438105503,4.485618944969296e-05,22292.467462757137,2.648895404288226e-05,2.648895404288226e-05,1256607.464371614,-452132.1711752691,0.07911004045251857,-0.024672439474351007,-0.008250967560071112
765.3176255666347,477.8132851649018,1027.7772504247391,218.95720096877082,755.3260654725698,27218.97457135999,-0.07354336580114812,75.12085888016446,-71.31391993266587,0.4214119827574559,47.64174925617676,477.8132851649018,-478.1112993287245,1027.7772504247391,-286.17088904995717,8.416177481624715,275.89248792398143,283.67469961338986,803.8095238095237,0.692688536159387,0.3529128371967528,556.789642398593,543.3333333333334,34.59400000000006,0.06366993865030685,97.14285714285714,97.14285714285714,0.0,35878.1420248727,8757.091266560248,0.04525798231878148,1.2545935029372615e-09,48885.31424903647,0.9999948318743013,5.168125698616484e-06,193492.74576313066,9.257991487632406e-07,9.257991487632406e-07,5527791.45004319,-1928286.870300377,-0.007329319090035164,0.0954801590828608,-0.004476472415469495
363.62283868768793,318.2561563862559,425.04652395385904,27.347897734534182,355.6484629945458,4640.057675006532,1.5868992904717458,24.32209370401901,-22.645402868615495,1.5668896251858713,9.972785441992237,318.2561563862559,-370.7684779858128,425.04652395385904,-285.40456587587624,4.470910027641283,33.83223541545419,51.80572400216596,982.3809523809523,0.025383363093464843,0.052734862047769525,24.936132410389508,975.0,64.24599999999997,0.0658933333333333,10.714285714285714,28.57142857142857,0.0,5199.051840359067,5276.899138866057,0.17052337945451226,2.024682448384104e-10,11955.841885994098,0.9999676859715014,3.231402849852672e-05,30945.311755762435,1.4262766359788947e-05,1.4262766359788947e-05,1327757.6918838397,-606551.7030939944,-0.01684228578053278,-0.01459410844405824,-0.0014894576030526129
564.3936033150152,383.2018567579006,631.8874364510128,43.504490114313505,566.4660495830059,9995.044394999899,0.3500052454349221,44.19057083441099,-42.24488298642336,0.12775040135842203,18.67461240298574,383.2018567579006,-334.8917307616942,631.8874364510128,-151.53685042087162,9.584073931530378,67.69338110770127,129.2813524494855,689.9166666666667,0.25723796861088166,0.1873869101816434,177.47276184412414,690.0,123.54999999999997,0.1790579710144927,72.5,87.5,0.0,7197.724156573188,8035.850623955899,0.08451171090054709,2.8107677800055273e-11,16846.158087098007,0.9999894832761249,1.0516723875165344e-05,95085.64598121133,5.016675639846465e-06,5.016675639846465e-06,1993565.6510331985,-724608.0469760305,0.10117421304346143,0.005564955905794085,-3.725471330933379e-05
186.31140741746742,23.860911018402174,570.9677510266675,124.44693960860347,144.4710658300036,14204.939801066783,1.1079371793527455,286.37861922285464,-290.4839136101707,4.885462498340472,97.21243928075351,23.860911018402174,-671.8215519530095,1106.926453200261,63.173219013385165,38.493480706548276,192.6202214444726,366.4112314379258,725.7657657657659,0.7193453388842984,0.5048615527508659,522.0762207253972,693.3333333333334,321.2299999999999,0.46331249999999985,91.8918918918919,94.5945945945946,0.0,730.5953740313721,690.7353174705923,0.018218753055969965,3.4589982390563086e-10,1735.1286079192453,0.9999736248139162,2.6375186083841052e-05,37913.42444505281,1.0499943907799303e-05,1.0499943907799303e-05,219183.77619480513,-78907.62767402008,0.006927125652461357,0.1181537248015693,0.01865071316191174
1055.1533811737497,262.2397874831164,1352.7422095961954,144.10033905907116,1064.6326178146776,40798.70424736458,-0.3731515451710898,187.39757038749045,-197.9900869479283,1.1367505753906813,54.294775151318696,262.2397874831164,-642.3770454311692,1352.7422095961954,-207.74337481638423,24.039544160634545,150.91008324291946,120.85680990468697,593.1541218637993,0.2856899049407089,0.20375279450968434,169.45814469045848,573.3333333333334,128.49200000000002,0.2241139534883721,78.49462365591397,92.47311827956989,0.0,29318.023408073335,21715.4396872651,0.1610344006810556,1.7312642919145912e-10,56582.75988833944,0.9999925843911599,7.415608840163958e-06,134849.6941984133,2.8459976324739423e-06,2.8459976324739423e-06,6681597.220121082,-2410493.53405857,0.08211035383765314,0.016483385259209987,-0.0006608701456897167
401.60203919120295,332.42051914210504,451.5878913547954,25.264340531205143,404.1842000428888,3615.8733704339998,3.820340948866173,34.65104240268181,-23.19332483518086,3.5409881658263633,13.4516116446035,332.42051914210504,-296.83118543812503,451.5878913547954,-145.94530427461876,5.0539647379852175,53.71316482449398,25.165636954173916,1239.8484848484848,0.015851191484514946,0.020297348637119378,19.65307574511906,1238.3333333333333,22.238999999999997,0.017958815612382235,4.545454545454546,13.636363636363635,0.0,5285.315769701435,3875.2939368762186,0.0760075179670842,1.2941914702599212e-09,10383.649868755625,0.9999803870290946,1.961297090540501e-05,50985.66616205587,7.319923045151071e-06,7.319923045151071e-06,1270813.0350652086,-497187.3965146638,-0.02393248815788229,0.026006001365731883,0.0007705862304047677
730.6831330868374,485.4311861949508,950.9252264470674,97.57335981297362,761.0553638030817,13238.480972657338,5.132164667345003,132.61191121622858,-109.90165874660559,5.70794113185932,45.22007425554654,485.4311861949508,-776.5870487523823,950.9252264470674,-118.73888866246658,15.879335375143489,126.21998986374918,129.96732002124332,1068.8461538461538,0.16767780267144675,0.12159590933977425,179.22177447075018,1050.0,81.54299999999999,0.07765999999999999,50.0,76.92307692307693,0.0,15913.77927679097,8623.818915294969,0.17604016055002367,2.1789246292877633e-10,27059.526073397927,0.9999795871679588,2.0412832041217866e-05,48987.79283289974,6.505663110008708e-06,6.505663110008708e-06,3668103.3710245905,-1187135.4767432348,0.05730563937190431,0.07267504869486831,-0.014667513156404488
515.9388981998393,376.29734509547416,580.0444963627698,35.03965484535999,516.9854563588499,7603.508253700008,1.1904278438315923,135.79579491438076,-121.40472376747302,1.6260282874215566,34.86433219983595,376.29734509547416,-556.0005646195614,580.0444963627698,14.62376927964003,11.51694521599599,126.66324062543309,326.66091751508856,977.6969696969695,0.4500242786807221,0.33411264189182754,439.98737355620653,1150.0,256.98399999999987,0.22346434782608685,70.9090909090909,81.81818181818183,0.0,5250.195599138108,9903.471576806563,0.16313003327806141,8.906988867381347e-12,16904.5607162922,0.9999835282663279,1.6471733672224135e-05,60709.06367024223,9.650060478699142e-06,9.650060478699142e-06,1906185.690708348,-829397.860187823,0.01710893993040754,-0.009537391217893496,-0.003961427197456616
345.08115614659744,251.29381051493095,821.8486545097293,95.79813850686556,334.9861349562826,17495.909552733254,-2.034934148046833,153.2330871433505,-195.6324463889314,-1.3279643966697474,59.752425053221685,251.29381051493095,-994.7669160164983,821.8486545097293,-46.44592372549482,13.866543266920694,210.87666156417973,24.807584948394844,990.6172839506173,0.039611227535858676,0.025042552103937965,39.23956663552222,990.0,9.884000000000112,0.009983838383838498,14.814814814814813,18.51851851851852,0.0,10753.833594207686,10601.052100324352,0.025256068186854636,1.1080651468987435e-09,23808.670454383253,0.9999976175941994,2.382405800635443e-06,419742.77317805245,1.060792883636428e-06,1.060792883636428e-06,4065545.9326439733,-1550163.6805607136,-0.009899410112191758,0.05236452637485538,-0.000779239642914697
171.31860735170224,61.28019448964293,492.7804699397934,77.24370954141088,148.75769118190493,2504.429211534173,-0.3263490460965993,121.75229603374383,-101.30621842354537,-0.5174782344031443,31.802610798239474,61.28019448964293,-306.6791815775184,492.7804699397934,-25.03622784245287,15.008284638836761,91.39652394790465,144.36633690658087,696.5020576131687,0.2492247535768195,0.20727338179201862,173.58555367438973,703.3333333333334,54.36200000000011,0.07729194312796224,37.03703703703704,58.0246913580247,0.0,846.937042907571,1075.9813044582302,0.009288616043944563,1.6744350454642664e-12,2149.8612443466936,0.9999913673817377,8.632618262400909e-06,115838.7104567299,4.320565370611728e-06,4.320565370611728e-06,326390.19077859394,-144546.14361668314,-0.003031950257532505,-0.024543544945763544,-0.012248130957298878
1026.7676208460175,887.2275820587691,1085.8450683648048,49.28272894229144,1040.8627623321222,47262.91668262578,0.9936482271944391,36.50848588682971,-32.87112971523545,0.01079782367417263,17.15731610428734,887.2275820587691,-754.5240741143347,1085.8450683648048,-630.8082153853837,4.419040971542793,78.63070684583016,46.143767854694715,876.7741935483872,0.028694680318087945,0.052629021467826935,25.158755195020337,890.0,34.59400000000006,0.03886966292134838,0.0,48.38709677419355,0.0,94220.06744317291,14069.76123432822,0.3558017363466834,2.2022046387134115e-10,119833.46072338147,0.9999747122404572,2.5287759542773617e-05,39543.82398128331,2.969135116342848e-06,2.969135116342848e-06,12523233.171861917,-7146402.208478534,0.13888299405926066,-0.014368091155422077,-0.002413705496881775
319.2738501404017,10.764863549825424,510.8967753092744,73.91490838302757,328.02346144792443,16004.785433019872,0.9879428735802079,165.2214052067546,-170.020208958143,1.129614099238169,54.36216004991478,114.04903561524564,-474.1526100704708,510.8967753092744,6.659207324704973,23.95255877894919,119.12407390084665,192.9444318021146,820.625,0.3429529577883637,0.23511888109930187,281.435770985076,853.3333333333334,46.94899999999994,0.05501835937499993,56.25,65.625,0.0,1528.2980706887274,2581.1692695401316,0.060622787340722,8.277605707220964e-11,4472.217568081217,0.9999765139914422,2.348600855774956e-05,42577.541923848315,1.3555419971826617e-05,1.3555419971826617e-05,603033.0778205856,-168045.74688843582,0.07670082067712176,-0.015074185466578566,-0.02522243186663216
898.6076688747726,829.4964749006151,959.608433340573,25.89250483346465,897.173773436064,19589.352005271245,3.625953615229445,51.720116037091714,-34.63352211002095,3.5648524067254956,15.81346385433473,829.4964749006151,-249.5407307820841,959.608433340573,-153.56187574122907,7.457104839603781,76.44765341708751,21.421268596871656,817.5333333333333,0.03498714464575485,0.026202318270657658,28.603156986059446,811.6666666666667,24.70999999999986,0.030443531827515222,8.0,44.0,0.0,19315.192971709625,14283.768161099008,0.22337637845075853,2.5456427883659184e-12,37079.19529947148,0.9999843617676568,1.5638232343156835e-05,63944.84618366998,6.024304914026613e-06,6.024304914026613e-06,4718588.199627507,-1432364.0601435667,0.01796073934642403,0.0618200311603485,-0.01167335835623152
541.6964278927362,335.67387307609545,717.3954795103037,80.69248875087881,542.1557227391181,8539.670616729116,0.593071696371553,64.95733313439806,-63.64162550021724,0.652205869682672,27.59332650385464,335.67387307609545,-358.05559144874525,717.3954795103037,-55.865193851653245,14.244653452774175,85.5134617919846,34.662909669854095,712.8070175438597,0.03620651191446512,0.04862874356834072,25.808255773416104,706.6666666666666,39.535999999999945,0.05594716981132068,0.0,47.368421052631575,0.0,6697.790934543806,5697.359444209969,0.09646406819997436,9.141275993739198e-12,13683.987523620191,0.9999830689223835,1.693107761655795e-05,59061.98598631655,7.04941217123049e-06,7.04941217123049e-06,1651793.2503607003,-542745.6590411104,0.030526897750135857,-0.010428448051011525,-0.003415598348587135
140.53348156617034,78.64881148609811,242.83572970357062,41.7944262799752,132.99375255240042,4921.47558254313,-1.8545397171862723,113.07825352410255,-154.32998429520526,-1.3997656626918873,54.33497961782256,78.64881148609811,-500.7888941920571,242.83572970357062,29.42975757712968,18.280511309336447,214.9144011791808,130.759925248905,932.9411764705883,0.1482632154313949,0.1401588101659133,138.32085863187783,951.6666666666667,74.13,0.07789492119089315,52.94117647058824,79.41176470588235,0.0,1465.9181063073443,1800.937372945181,0.07048593893315164,4.859089043314824e-11,3631.9515368187917,0.9999608630586561,3.913694134395615e-05,25550.306915159024,1.94071804699492e-05,1.94071804699492e-05,642109.3929007957,-165390.680994189,-0.02270363364609538,0.0416903585513418,-0.0004364298555087293
